nid,glocation,country,state,latitude,longitude,pub_date,year,month,weekday
3747,Nice (France),France,Provence-Alpes-Côte d'Azur,43.7101728,7.261953200000001,2015-03-20,2015,March,Friday
3759,Southern States (US),United States,North Carolina,36.267966,-79.6514078,2015-03-20,2015,March,Friday
3801,New Orleans (La),United States,Louisiana,29.95106579999999,-90.0715323,2015-03-21,2015,March,Saturday
3822,Minnesota,United States,Minnesota,46.729553,-94.6858998,2015-03-22,2015,March,Sunday
3841,Libya,Libya, ,26.3351,17.228331,2015-03-23,2015,March,Monday
3869,AMAZON RIVER BASIN,United States,Massachusetts,41.76201229999999,-71.0954009,2015-03-23,2015,March,Monday
3872,Santa Fe (NM),United States,New Mexico,35.6869752,-105.937799,2015-03-23,2015,March,Monday
3875,Great Lakes, , ,45.0522366,-82.4846115,2015-03-23,2015,March,Monday
3880,Chile,Chile, ,-35.675147,-71.542969,2015-03-23,2015,March,Monday
3893,Marysville (Calif),United States,California,39.1457253,-121.5913547,2015-03-24,2015,March,Tuesday
3910,Savannah (Ga),United States,Georgia,32.0808989,-81.091203,2015-03-24,2015,March,Tuesday
3934,Huntington Beach (Calif),United States,California,33.6594835,-117.9988026,2015-03-25,2015,March,Wednesday
3936,Lake Huron, , ,45.0521793,-82.48509399999999,2015-03-25,2015,March,Wednesday
3984,Oxford (Miss),United States,Mississippi,34.3668299,-89.51863499999999,2015-03-26,2015,March,Thursday
3990,"Meatpacking District (Manhattan, NY)",United States,New York,40.7409865,-74.0076108,2015-03-26,2015,March,Thursday
3995,Providence (RI),United States,Rhode Island,41.8239891,-71.4128343,2015-03-26,2015,March,Thursday
4012,Scott County (Ind),United States,Indiana,38.7008005,-85.7256372,2015-03-26,2015,March,Thursday
4071,Gujarat State (India),India,Gujarat,22.258652,71.1923805,2015-03-27,2015,March,Friday
4098,Panama City Beach (Fla),United States,Florida,30.1765914,-85.8054879,2015-03-28,2015,March,Saturday
4136,French Alps,Italy,Aosta,45.8326492,6.8527504,2015-03-30,2015,March,Monday
4160,Austin (Ind),United States,Texas,32.8082988,-96.8008948,2015-03-30,2015,March,Monday
4172,Phnom Penh (Cambodia),Cambodia,Phnom Penh,11.5563738,104.9282099,2015-03-30,2015,March,Monday
4199,Western States (US),United States, ,37.09024,-95.712891,2015-03-31,2015,March,Tuesday
4217,"High Line (Manhattan, NY)",United States,New York,40.7479925,-74.0047649,2015-03-31,2015,March,Tuesday
4250,"Flatiron District (Manhattan, NY)",United States,New York,40.740083,-73.9903489,2015-03-31,2015,March,Tuesday
4264,Fort Meade (Md),United States,Maryland,39.10426349999999,-76.73423989999999,2015-03-31,2015,March,Tuesday
4380,Longmont (Colo),United States,Colorado,40.1672068,-105.1019275,2015-04-03,2015,April,Friday
4410,Louisville (Ky),United States,Kentucky,38.2526647,-85.7584557,2015-04-04,2015,April,Saturday
4426,Butte (Mont),United States,Montana,46.0038232,-112.5347775,2015-04-05,2015,April,Sunday
4452,White Sands Missile Range (NM),United States,New Mexico,32.943896,-106.4196598,2015-04-06,2015,April,Monday
4453,Central Valley (Calif),United States,California,40.19987769999999,-122.2011075,2015-04-06,2015,April,Monday
4468,Wake County (NC),United States,North Carolina,35.8031909,-78.5660852,2015-04-06,2015,April,Monday
4491,Chernobyl (Ukraine),Ukraine,Kyiv Oblast,51.2763027,30.2218992,2015-04-06,2015,April,Monday
4499,Fort Lauderdale (Fla),United States,Florida,26.1224386,-80.13731740000001,2015-04-06,2015,April,Monday
4535,Southwestern States (US),United States, ,37.09024,-95.712891,2015-04-07,2015,April,Tuesday
4543,Newark (NJ),United States,New Jersey,40.735657,-74.1723667,2015-04-07,2015,April,Tuesday
4547,North Charleston (SC),United States,South Carolina,32.8771106,-80.0130514,2015-04-07,2015,April,Tuesday
4553,"SoHo (Manhattan, NY)",United States,New York,40.723301,-74.0029883,2015-04-08,2015,April,Wednesday
4575,Slovakia,Slovakia, ,48.669026,19.699024,2015-04-08,2015,April,Wednesday
4586,Philippines,Philippines, ,12.879721,121.774017,2015-04-08,2015,April,Wednesday
4591,Chechnya (Russia),Russia,Chechnya,43.4023301,45.7187468,2015-04-08,2015,April,Wednesday
4614,Burgundy (France),France,Bourgogne-Franche-Comté,47.0525047,4.3837215,2015-04-09,2015,April,Thursday
4655,Guangzhou (China),China,Guangdong Province,23.12911,113.264385,2015-04-09,2015,April,Thursday
4670,Appomattox Court House National Historical Park (Va),United States,Virginia,37.3775201,-78.7960069,2015-04-10,2015,April,Friday
4672,San Bernardino (Calif),United States,California,34.1083449,-117.2897652,2015-04-10,2015,April,Friday
4725,San Bernardino County (Calif),United States,California,34.9592083,-116.419389,2015-04-11,2015,April,Saturday
4735,Carlsbad (Calif),United States,California,33.1580933,-117.3505939,2015-04-11,2015,April,Saturday
4790,Elephant Butte (NM),United States,New Mexico,33.1770471,-107.2252675,2015-04-13,2015,April,Monday
4793,Klamath (Calif),United States,California,41.5265092,-124.0384069,2015-04-13,2015,April,Monday
4806,New Haven (Conn),United States,Connecticut,41.308274,-72.9278835,2015-04-13,2015,April,Monday
4830,Tulsa (Okla),United States,Oklahoma,36.1539816,-95.99277500000001,2015-04-13,2015,April,Monday
4836,Maumee (Ohio),United States,Ohio,41.5628294,-83.65382439999999,2015-04-13,2015,April,Monday
4971,Rocky Mountains, , ,44.2642998,-109.7869527,2015-04-16,2015,April,Thursday
4977,Lindstrom (Minn),United States,Minnesota,45.3894083,-92.8479921,2015-04-16,2015,April,Thursday
5001,Nigeria,Nigeria, ,9.081999,8.675277,2015-04-16,2015,April,Thursday
5079,Tuskegee (Ala),United States,Alabama,32.430237,-85.7077266,2015-04-18,2015,April,Saturday
5081,Raccoon River (Iowa),United States,Iowa,41.7246326,-94.04954320000002,2015-04-19,2015,April,Sunday
5114,Oklahoma City (Okla),United States,Oklahoma,35.4675602,-97.5164276,2015-04-19,2015,April,Sunday
5127,Eureka Springs (Ark),United States,Arkansas,36.4011825,-93.7379711,2015-04-20,2015,April,Monday
5139,Keene (NH),United States,New Hampshire,42.933692,-72.2781409,2015-04-20,2015,April,Monday
5154,Shetland Islands (Scotland),United Kingdom,Scotland,60.5296507,-1.2659409,2015-04-20,2015,April,Monday
5160,Ivory Coast,Côte d'Ivoire, ,7.539988999999999,-5.547079999999999,2015-04-20,2015,April,Monday
5186,Idaho,United States,Idaho,44.0682019,-114.7420408,2015-04-21,2015,April,Tuesday
5221,Oak Ridge (Tenn),United States,Tennessee,36.0103561,-84.26964490000002,2015-04-22,2015,April,Wednesday
5226,Milan (Italy),Italy,Lombardy,45.4642035,9.189982,2015-04-22,2015,April,Wednesday
5229,Everglades National Park,United States,Florida,25.2866155,-80.89865089999999,2015-04-22,2015,April,Wednesday
5247,Berlin (Germany),Germany,Berlin,52.52000659999999,13.404954,2015-04-22,2015,April,Wednesday
5269,Bridgeport (Conn),United States,Connecticut,41.1792258,-73.1894384,2015-04-22,2015,April,Wednesday
5275,Indian Ocean, , ,-33.137551,81.826172,2015-04-22,2015,April,Wednesday
5299,Parma (Mo),United States,Missouri,36.613669,-89.8164743,2015-04-23,2015,April,Thursday
5333,St Louis County (Mo),United States,Missouri,38.6103023,-90.4125181,2015-04-23,2015,April,Thursday
5352,Riga (Latvia),Latvia, ,56.9496487,24.1051865,2015-04-24,2015,April,Friday
5394,Everglades (Fla),United States,Florida,25.745929,-80.5549561,2015-04-25,2015,April,Saturday
5397,Mount Everest, , ,27.9881206,86.9249751,2015-04-25,2015,April,Saturday
5405,Knoxville (Tenn),United States,Tennessee,35.9606384,-83.9207392,2015-04-25,2015,April,Saturday
5456,Miami Beach (Fla),United States,Florida,25.790654,-80.1300455,2015-04-27,2015,April,Monday
5485,Isle Royale National Park (Mich),United States,Michigan,47.9958654,-88.9092899,2015-04-27,2015,April,Monday
5547,Winston-Salem (NC),United States,North Carolina,36.09985959999999,-80.244216,2015-04-28,2015,April,Tuesday
5577,Western Europe, , ,46.2021848,1.2643875,2015-04-29,2015,April,Wednesday
5612,Carlstadt (NJ),United States,New Jersey,40.8403778,-74.0906974,2015-04-29,2015,April,Wednesday
5614,Beatrice (Neb),United States,Nebraska,40.2659269,-96.7466913,2015-04-29,2015,April,Wednesday
5695,Pine Ridge Indian Reservation (SD),United States,South Dakota,43.27309,-102.7445233,2015-05-01,2015,May,Friday
5735,Mississippi River-Gulf Outlet,United States,Louisiana,29.8679637,-89.6896627,2015-05-02,2015,May,Saturday
5802,Garland (Tex),United States,Texas,32.912624,-96.63888329999999,2015-05-04,2015,May,Monday
5828,Waterloo (Belgium),Belgium,Wallonia,50.71469,4.3991,2015-05-04,2015,May,Monday
5831,Bangalore (India),India,Karnataka,12.9715987,77.5945627,2015-05-04,2015,May,Monday
5838,Marcellus Shale,United States,Pennsylvania,40.4478363,-80.15194079999999,2015-05-04,2015,May,Monday
5844,West Orange (NJ),United States,New Jersey,40.7985699,-74.23908279999999,2015-05-04,2015,May,Monday
5853,Nepal,Nepal, ,28.394857,84.12400799999999,2015-05-04,2015,May,Monday
5860,Rapid City (SD),United States,South Dakota,44.0805434,-103.2310149,2015-05-05,2015,May,Tuesday
5872,Bentonville (Ark),United States,Arkansas,36.3728538,-94.2088172,2015-05-05,2015,May,Tuesday
5915,Carlsbad (NM),United States,New Mexico,32.4206736,-104.2288375,2015-05-06,2015,May,Wednesday
5955,ARCTIC OCEAN, , ,65.2481624,-60.4620977,2015-05-06,2015,May,Wednesday
5989,Fredericksburg (Va),United States,Virginia,38.3031837,-77.4605399,2015-05-07,2015,May,Thursday
6051,Azerbaijan,Azerbaijan, ,40.143105,47.576927,2015-05-08,2015,May,Friday
6127,Hattiesburg (Miss),United States,Mississippi,31.3271189,-89.29033919999999,2015-05-10,2015,May,Sunday
6140,Guyana,Guyana, ,4.860416,-58.93018,2015-05-11,2015,May,Monday
6146,Haiti,Haiti, ,18.971187,-72.285215,2015-05-11,2015,May,Monday
6155,Finland,Finland, ,61.92410999999999,25.7481511,2015-05-11,2015,May,Monday
6164,Yosemite National Park (Calif),United States,California,37.8651011,-119.5383294,2015-05-11,2015,May,Monday
6166,Menomonee Falls (Wis),United States,Wisconsin,43.1788967,-88.1173132,2015-05-11,2015,May,Monday
6169,Burgess Shale (Canada),Canada,British Columbia,51.39684519999999,-116.4872104,2015-05-11,2015,May,Monday
6176,Chukchi Sea, , ,69.47131639999999,-171.6902767,2015-05-11,2015,May,Monday
6187,Western Cape (South Africa),South Africa,Western Cape,-33.2277918,21.8568586,2015-05-11,2015,May,Monday
6208,Mystic (Conn),United States,Connecticut,41.3542656,-71.96646199999999,2015-05-12,2015,May,Tuesday
6289,Northeastern States (US),United States, ,43.2994285,-74.21793260000001,2015-05-13,2015,May,Wednesday
6295,Piermont (NY),United States,New York,41.0420414,-73.91819199999999,2015-05-13,2015,May,Wednesday
6296,British Columbia (Canada),Canada,British Columbia,53.7266683,-127.6476205,2015-05-13,2015,May,Wednesday
6373,"Spuyten Duyvil (Bronx, NY)",United States,New York,40.88116369999999,-73.9154069,2015-05-14,2015,May,Thursday
6374,Chautauqua (NY),United States,New York,42.209774,-79.4668445,2015-05-15,2015,May,Friday
6377,Uruguay,Uruguay, ,-32.522779,-55.765835,2015-05-15,2015,May,Friday
6394,Gibraltar,Gibraltar, ,36.140751,-5.353585,2015-05-15,2015,May,Friday
6443,Asheville (NC),United States,North Carolina,35.5950581,-82.5514869,2015-05-16,2015,May,Saturday
6450,Spring Branch (Tex),United States,Texas,29.8405513,-98.4104996,2015-05-17,2015,May,Sunday
6487,Waco (Tex),United States,Texas,31.549333,-97.1466695,2015-05-17,2015,May,Sunday
6497,Galesburg (Ill),United States,Illinois,40.94781580000001,-90.3712395,2015-05-18,2015,May,Monday
6506,Camden (NJ),United States,New Jersey,39.9259463,-75.1196199,2015-05-18,2015,May,Monday
6528,Tibet,China,Tibet,30.1533605,88.7878678,2015-05-18,2015,May,Monday
6533,Scandinavia, , ,62.27864750000001,12.3401709,2015-05-18,2015,May,Monday
6618,Connecticut,United States,Connecticut,41.6032207,-73.087749,2015-05-20,2015,May,Wednesday
6634,"Trout Run (Frederick County, Md)",United States,Pennsylvania,40.1281766,-77.6784157,2015-05-20,2015,May,Wednesday
6671,Benghazi (Libya),Libya,Benghazi district,32.1194242,20.0867909,2015-05-21,2015,May,Thursday
6709,Sacramento (Calif),United States,California,38.5815719,-121.4943996,2015-05-22,2015,May,Friday
6722,Sintra (Portugal),Portugal,Lisbon,38.8028687,-9.3816589,2015-05-22,2015,May,Friday
6828,Wood Lake (Neb),United States,Nebraska,42.6386118,-100.2381824,2015-05-25,2015,May,Monday
6833,Tangelo Park (Fla),United States,Florida,28.4558386,-81.44590470000001,2015-05-25,2015,May,Monday
6834,Vatican City,Vatican City, ,41.902916,12.453389,2015-05-25,2015,May,Monday
6839,Yangtze River (China),China, ,30.2724075,112.2883294,2015-05-25,2015,May,Monday
6881,Brownsville (Tex),United States,Texas,25.9017472,-97.4974838,2015-05-26,2015,May,Tuesday
6884,Youngstown (Ohio),United States,Ohio,41.0997803,-80.6495194,2015-05-26,2015,May,Tuesday
6912,Dresden (Germany),Germany,Saxony,51.0504088,13.7372621,2015-05-27,2015,May,Wednesday
6914,Wimberley (Tex),United States,Texas,29.9974362,-98.0986204,2015-05-27,2015,May,Wednesday
6983,Denver (Colo),United States,Colorado,39.7392358,-104.990251,2015-05-28,2015,May,Thursday
6994,Poconos (Pa),United States,Pennsylvania,41.0700078,-75.4344727,2015-05-29,2015,May,Friday
7038,Saratoga (NY),United States,New York,43.0831301,-73.7845651,2015-05-29,2015,May,Friday
7054,Central Asia, , ,45.4506875,68.8319005,2015-05-29,2015,May,Friday
7060,Hollywood (Calif),United States,California,34.0928092,-118.3286614,2015-05-30,2015,May,Saturday
7077,Cumberland River,United States, ,36.7009342,-85.5735091,2015-05-30,2015,May,Saturday
7078,Hirado (Japan),Japan,Nagasaki,33.3680242,129.5536778,2015-05-30,2015,May,Saturday
7080,Broward County (Fla),United States,Florida,26.190096,-80.365865,2015-05-30,2015,May,Saturday
7169,Himalayas, , ,28.5983159,83.9310623,2015-06-01,2015,June,Monday
7173,"Roosevelt Island (Manhattan, NY)",United States,New York,40.76050310000001,-73.9509934,2015-06-01,2015,June,Monday
7180,Yakima River Valley (Wash),United States,Washington,46.2529128,-119.230849,2015-06-01,2015,June,Monday
7185,Springfield (Mo),United States,Missouri,37.2089572,-93.29229889999999,2015-06-01,2015,June,Monday
7215,Orlando (Fla),United States,Florida,28.5383355,-81.3792365,2015-06-02,2015,June,Tuesday
7242,Scotland,United Kingdom,Scotland,56.49067119999999,-4.2026458,2015-06-02,2015,June,Tuesday
7247,"Harlem (Manhattan, NY)",United States,New York,40.8115504,-73.9464769,2015-06-02,2015,June,Tuesday
7267,Virgin Islands (Great Britain),British Virgin Islands, ,18.420695,-64.639968,2015-06-03,2015,June,Wednesday
7271,Tallahassee (Fla),United States,Florida,30.4382559,-84.28073289999999,2015-06-03,2015,June,Wednesday
7296,Marshall Islands,Marshall Islands, ,7.131474,171.184478,2015-06-03,2015,June,Wednesday
7317,Sao Paulo (Brazil),Brazil,State of São Paulo,-23.5505199,-46.63330939999999,2015-06-04,2015,June,Thursday
7320,Senatobia (Miss),United States,Mississippi,34.6176032,-89.96870109999999,2015-06-04,2015,June,Thursday
7326,Seoul (South Korea),South Korea,Seoul,37.566535,126.9779692,2015-06-04,2015,June,Thursday
7400,Yorkville (Ill),United States,Illinois,41.6411409,-88.44729480000001,2015-06-05,2015,June,Friday
7436,Port Townsend (Wash),United States,Washington,48.11703869999999,-122.7604471,2015-06-05,2015,June,Friday
7509,"Upper East Side (Manhattan, NY)",United States,New York,40.7735649,-73.9565551,2015-06-07,2015,June,Sunday
7535,Jerusalem (Israel),Israel,Jerusalem District,31.768319,35.21371,2015-06-08,2015,June,Monday
7556,Peshawar (Pakistan),Pakistan,Khyber Pakhtunkhwa,34.0151366,71.5249154,2015-06-08,2015,June,Monday
7582,Jersey City (NJ),United States,New Jersey,40.7177545,-74.0431435,2015-06-09,2015,June,Tuesday
7617,McKinney (Tex),United States,Texas,33.1983388,-96.6389342,2015-06-09,2015,June,Tuesday
7644,Wilsonville (Ore),United States,Oregon,45.3029903,-122.7726501,2015-06-10,2015,June,Wednesday
7674,Austin (Tex),United States,Texas,30.267153,-97.7430608,2015-06-10,2015,June,Wednesday
7690,England,United Kingdom,England,52.3555177,-1.1743197,2015-06-10,2015,June,Wednesday
7713,"Roosevelt, Franklin D, Four Freedoms Park (Manhattan, NY)",United States,New York,40.7506105,-73.96052399999999,2015-06-11,2015,June,Thursday
7736,Dayton (Ohio),United States,Ohio,39.7589478,-84.1916069,2015-06-11,2015,June,Thursday
7738,AMES (IOWA),United States,Iowa,42.0307812,-93.63191309999999,2015-06-11,2015,June,Thursday
7745,Uganda,Uganda, ,1.373333,32.290275,2015-06-11,2015,June,Thursday
7784,Park City (Utah),United States,Utah,40.6460622,-111.4979729,2015-06-12,2015,June,Friday
7787,"Central Park (Manhattan, NY)",United States,New York,40.7812199,-73.9665138,2015-06-12,2015,June,Friday
7793,"Bryant Park (Manhattan, NY)",United States,New York,40.7535965,-73.9832326,2015-06-12,2015,June,Friday
7798,Spokane (Wash),United States,Washington,47.6587802,-117.4260465,2015-06-12,2015,June,Friday
7888,Dilley (Tex),United States,Texas,28.6674802,-99.1705887,2015-06-14,2015,June,Sunday
7915,Athens (Greece),Greece, ,37.9838096,23.7275388,2015-06-15,2015,June,Monday
7925,Maricopa County (Ariz),United States,Arizona,33.2917968,-112.4291464,2015-06-15,2015,June,Monday
7927,Kansas City (Mo),United States,Missouri,39.0997265,-94.5785667,2015-06-15,2015,June,Monday
7961,Tuscany (Italy),Italy,Tuscany,43.7710513,11.2486208,2015-06-16,2015,June,Tuesday
8020,Burbank (Calif),United States,California,34.1808392,-118.3089661,2015-06-17,2015,June,Wednesday
8036,Bozeman (Mont),United States,Montana,45.6769979,-111.0429339,2015-06-17,2015,June,Wednesday
8125,Sahara Desert, , ,23.4162027,25.66283,2015-06-18,2015,June,Thursday
8130,Blytheville (Ark),United States,Arkansas,35.9272953,-89.9189753,2015-06-18,2015,June,Thursday
8150,Shanghai (China),China,Shanghai,31.230416,121.473701,2015-06-19,2015,June,Friday
8235,Memphis (Tenn),United States,Tennessee,35.1495343,-90.0489801,2015-06-20,2015,June,Saturday
8284,Coachella Valley (Calif),United States,California,33.7666873,-116.3591772,2015-06-21,2015,June,Sunday
8289,Cannes (France),France,Provence-Alpes-Côte d'Azur,43.552847,7.017369,2015-06-22,2015,June,Monday
8355,Elk River (W Va),United States,West Virginia,38.4942331,-81.2067417,2015-06-23,2015,June,Tuesday
8358,South China Sea, , ,15.488092,114.404754,2015-06-23,2015,June,Tuesday
8569,Provincetown (Mass),United States,Massachusetts,42.0584412,-70.1786425,2015-06-26,2015,June,Friday
8573,ALEXANDRIA (VA),United States,Virginia,38.8048355,-77.0469214,2015-06-26,2015,June,Friday
8583,South Burlington (Vt),United States,Vermont,44.4669941,-73.1709604,2015-06-27,2015,June,Saturday
8665,Lancashire (England),United Kingdom,England,53.7632254,-2.7044052,2015-06-29,2015,June,Monday
8676,Lithuania,Lithuania, ,55.169438,23.881275,2015-06-29,2015,June,Monday
8691,Cyprus,Cyprus, ,35.126413,33.429859,2015-06-29,2015,June,Monday
8729,George Washington Bridge,United States,New Jersey,40.8516964,-73.9527159,2015-06-30,2015,June,Tuesday
8785,Bar Harbor (Me),United States,Maine,44.3876119,-68.2039123,2015-07-01,2015,July,Wednesday
8798,Shenzhen (China),China,Guangdong Province,22.543096,114.057865,2015-07-01,2015,July,Wednesday
8807,Greeleyville (SC),United States,South Carolina,33.5809988,-79.9889654,2015-07-01,2015,July,Wednesday
8810,Havana (Cuba),Cuba,Havana,23.1135925,-82.3665956,2015-07-01,2015,July,Wednesday
8826,Portland (Me),United States,Maine,43.6590993,-70.2568189,2015-07-01,2015,July,Wednesday
8836,"Times Square and 42nd Street (Manhattan, NY)",United States,New York,40.7558611,-73.987061,2015-07-01,2015,July,Wednesday
8935,Vancouver (British Columbia),Canada,British Columbia,49.2827291,-123.1207375,2015-07-02,2015,July,Thursday
8952,Burlington (Vt),United States,Vermont,44.4758825,-73.21207199999999,2015-07-03,2015,July,Friday
8977,Cupertino (Calif),United States,California,37.3229978,-122.0321823,2015-07-04,2015,July,Saturday
9052,Richmond (Va),United States,Virginia,37.5407246,-77.4360481,2015-07-06,2015,July,Monday
9127,Iowa City (Iowa),United States,Iowa,41.6611277,-91.5301683,2015-07-07,2015,July,Tuesday
9217,Isle of Man,Isle of Man, ,54.236107,-4.548056,2015-07-09,2015,July,Thursday
9239,Palm Beach (Fla),United States,Florida,26.7056206,-80.0364297,2015-07-09,2015,July,Thursday
9263,Scituate (Mass),United States,Massachusetts,42.195929,-70.7258633,2015-07-10,2015,July,Friday
9275,Kennebunkport (Me),United States,Maine,43.3617327,-70.4767274,2015-07-10,2015,July,Friday
9284,"Waco Mammoth National Monument (Waco, Tex)",United States,Texas,31.6067336,-97.1758392,2015-07-10,2015,July,Friday
9336,Tacoma (Wash),United States,Washington,47.2528768,-122.4442906,2015-07-12,2015,July,Sunday
9338,Martha's Vineyard (Mass),United States,Massachusetts,41.3804981,-70.645473,2015-07-12,2015,July,Sunday
9388,Birmingham (Ala),United States,Alabama,33.5185892,-86.8103567,2015-07-13,2015,July,Monday
9435,Jardines de la Reina (Cuba),Cuba,Camaguey,20.8333333,-78.9166667,2015-07-13,2015,July,Monday
9440,Aspen (Colo),United States,Colorado,39.1910983,-106.8175387,2015-07-13,2015,July,Monday
9452,Van Meter (Iowa),United States,Iowa,41.53332229999999,-93.9543949,2015-07-14,2015,July,Tuesday
9453,Newport News (Va),United States,Virginia,37.0870821,-76.4730122,2015-07-14,2015,July,Tuesday
9458,San Juan (Puerto Rico),Puerto Rico,San Juan,18.4655394,-66.1057355,2015-07-14,2015,July,Tuesday
9499,Orland (Calif),United States,California,39.7473803,-122.1963748,2015-07-15,2015,July,Wednesday
9510,Christoval (Tex),United States,Texas,31.1935006,-100.4987052,2015-07-15,2015,July,Wednesday
9531,Qatar,Qatar, ,25.354826,51.183884,2015-07-15,2015,July,Wednesday
9566,Laramie (Wyo),United States,Wyoming,41.3113669,-105.5911007,2015-07-16,2015,July,Thursday
9568,Gardena (Calif),United States,California,33.8883487,-118.3089624,2015-07-16,2015,July,Thursday
9583,El Reno (Okla),United States,Oklahoma,35.5322741,-97.9550493,2015-07-16,2015,July,Thursday
9585,Morocco,Morocco, ,31.791702,-7.092619999999999,2015-07-16,2015,July,Thursday
9596,Waller County (Tex),United States,Texas,29.9751629,-96.02557379999999,2015-07-16,2015,July,Thursday
9633,Des Moines (Iowa),United States,Iowa,41.5868353,-93.6249593,2015-07-16,2015,July,Thursday
9640,Hixson (Tenn),United States,Tennessee,35.137265,-85.2368219,2015-07-17,2015,July,Friday
9694,Harris County (Tex),United States,Texas,29.7751825,-95.3102505,2015-07-18,2015,July,Saturday
9765,Latin America, , ,-4.4420385,-61.32685350000001,2015-07-20,2015,July,Monday
9796,Macedonia,North Macedonia, ,41.608635,21.745275,2015-07-20,2015,July,Monday
9806,Buffalo (NY),United States,New York,42.88644679999999,-78.8783689,2015-07-20,2015,July,Monday
9834,Mumbai (India),India,Maharashtra,19.0759837,72.8776559,2015-07-21,2015,July,Tuesday
9858,Berkeley (Calif),United States,California,37.8715226,-122.273042,2015-07-21,2015,July,Tuesday
9882,Bahama Islands,The Bahamas, ,26.3555029,-77.1485163,2015-07-21,2015,July,Tuesday
9960,Cape Town (South Africa),South Africa,Western Cape,-33.9248685,18.4240553,2015-07-23,2015,July,Thursday
9991,Munich (Germany),Germany,Bavaria,48.1351253,11.5819805,2015-07-23,2015,July,Thursday
9996,Laredo (Tex),United States,Texas,27.5035613,-99.5075519,2015-07-23,2015,July,Thursday
10006,Hamptons (NY),United States,New York,40.924616,-72.35479149999999,2015-07-23,2015,July,Thursday
10019,Block Island (RI),United States,Rhode Island,41.172137,-71.5576045,2015-07-24,2015,July,Friday
10024,Dugway Proving Ground (Utah),United States,Utah,40.2210533,-112.7444097,2015-07-24,2015,July,Friday
10029,Lafayette (La),United States,Louisiana,30.2240897,-92.0198427,2015-07-24,2015,July,Friday
10036,Ecuador,Ecuador, ,-1.831239,-78.18340599999999,2015-07-24,2015,July,Friday
10046,Yellowstone National Park,United States, ,44.427963,-110.588455,2015-07-24,2015,July,Friday
10050,"Flatbush (Brooklyn, NY)",United States,New York,40.6414876,-73.9593998,2015-07-24,2015,July,Friday
10091,Central America, , ,12.7690126,-85.60236429999999,2015-07-25,2015,July,Saturday
10165,Ethiopia,Ethiopia, ,9.145000000000001,40.489673,2015-07-27,2015,July,Monday
10182,Hispaniola, , ,19.0018663,-71.5723953,2015-07-27,2015,July,Monday
10201,Milwaukee (Wis),United States,Wisconsin,43.0389025,-87.9064736,2015-07-28,2015,July,Tuesday
10235,Jamestown (Va),United States,Virginia,37.2116383,-76.7752102,2015-07-28,2015,July,Tuesday
10243,Sarasota (Fla),United States,Florida,27.3364347,-82.53065269999999,2015-07-28,2015,July,Tuesday
10245,AMHERST (MASS),United States,Massachusetts,42.3732216,-72.5198537,2015-07-28,2015,July,Tuesday
10312,Hwange National Park (Zimbabwe),Zimbabwe,Matabeleland North Province,-19.1240539,26.5925913,2015-07-29,2015,July,Wednesday
10317,Santa Cruz (Calif),United States,California,36.9741171,-122.0307963,2015-07-29,2015,July,Wednesday
10332,Riverton (Wyo),United States,Wyoming,43.024673,-108.3806054,2015-07-30,2015,July,Thursday
10333,Santander (Spain),Spain,Cantabria,43.46230569999999,-3.8099803,2015-07-30,2015,July,Thursday
10334,Hague (Netherlands),Netherlands,South Holland,52.0704978,4.3006999,2015-07-30,2015,July,Thursday
10368,Southeastern States (US),United States, ,37.09024,-95.712891,2015-07-30,2015,July,Thursday
10378,ABU GHRAIB (IRAQ),Iraq,Al Anbar Governorate,33.297611,44.0817686,2015-07-30,2015,July,Thursday
10384,"Hudson Yards (Manhattan, NY)",United States,New York,40.7537738,-74.00168819999999,2015-07-30,2015,July,Thursday
10433,Sudan,Sudan, ,12.862807,30.217636,2015-07-31,2015,July,Friday
10483,Pacific Palisades (Calif),United States,California,34.03563310000001,-118.5155901,2015-08-02,2015,August,Sunday
10517,Staten Island (NYC),United States,New York,40.5795317,-74.1502007,2015-08-02,2015,August,Sunday
10537,Pocomoke City (Md),United States,Maryland,38.0756773,-75.56798049999999,2015-08-03,2015,August,Monday
10548,St Lawrence Island (Alaska),United States,Alaska,63.326105,-170.018382,2015-08-03,2015,August,Monday
10602,Charlotte (NC),United States,North Carolina,35.2270869,-80.8431267,2015-08-03,2015,August,Monday
10668,Covington (Ky),United States,Kentucky,39.0836712,-84.5085536,2015-08-05,2015,August,Wednesday
10702,South America, , ,-8.783195,-55.491477,2015-08-05,2015,August,Wednesday
10735,Faribault (Minn),United States,Minnesota,44.2949636,-93.268827,2015-08-06,2015,August,Thursday
10741,Nicodemus (Kan),United States,Kansas,39.394452,-99.61705549999999,2015-08-06,2015,August,Thursday
10774,"Phoenix Mountains Preserve (Phoenix, Ariz)",United States,Arizona,33.5639307,-112.0273704,2015-08-07,2015,August,Friday
10804,Seneca (SC),United States,South Carolina,34.6856555,-82.9532036,2015-08-07,2015,August,Friday
10815,San Joaquin Valley (Calif),United States,California,37.9832553,-121.8677352,2015-08-07,2015,August,Friday
10830,Animas River (Colo-NM),United States, ,37.3017517,-107.8679552,2015-08-07,2015,August,Friday
10858,ARLINGTON (TEX),United States,Texas,32.735687,-97.10806559999999,2015-08-09,2015,August,Sunday
10922,Albemarle Sound,United States,North Carolina,36.0786612,-75.94632399999999,2015-08-10,2015,August,Monday
